scanId,entryId,scanGroupIndex,Frequency,MacAddress,SSID,Strength
17229,65,18,2437,bc:22:28:21:09:ba,CSE-206,-74
17230,65,18,2452,36:20:f9:a1:88:56,CSE OFFICE,-60
17231,65,18,2412,00:22:b0:05:f3:bc,CSE-204,-66
17232,65,18,2422,1c:61:b4:9c:7a:1a,,-76
17233,65,18,2412,bc:22:28:21:55:6e,CSE-104,-56
17234,65,18,2417,5e:a9:31:22:bb:0a,CSE-LAB,-73
17235,65,18,2412,18:0f:76:c3:06:8d,CSE-304,-56
17236,65,19,2462,e8:65:d4:52:b3:b0,ROOM-709,-71
17237,65,19,2422,1e:61:b4:ac:79:f2,CSE-306BL,-71
17238,65,19,2432,60:63:4c:31:37:40,CSE-303,-58
17239,65,19,2422,1e:61:b4:ac:7a:1a,CSE-306BL,-77
17240,65,19,2472,60:63:4c:ac:0c:cb,BTCL_WiFi_15/B,-86
17241,65,19,5200,60:63:4c:31:37:48,dlink,-67
17242,65,19,2452,34:60:f9:a1:88:62,,-52
